genres,year
"['Adventure', 'Casual', 'Indie']",2017.0
['Simulation'],2017.0
['Racing'],2017.0
"['Casual', 'Indie']",2017.0
"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']",2016.0
"['Action', 'Adventure', 'Indie', 'Simulation', 'Sports', 'Early Access']",2017.0
"['Casual', 'Indie']",2017.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017.0
"['Action', 'Indie', 'Early Access']",2017.0
"['Action', 'Indie']",2017.0
['RPG'],2017.0
['RPG'],2017.0
"['Action', 'Adventure', 'RPG']",2017.0
"['Action', 'Indie']",2017.0
"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2017.0
"['Adventure', 'Indie']",2017.0
"['Adventure', 'Indie']",2017.0
"['Action', 'Adventure', 'RPG']",2017.0
"['Action', 'Casual', 'Indie']",2017.0
['Casual'],2017.0
['Utilities'],2017.0
"['Adventure', 'Indie', 'Strategy']",2017.0
['Casual'],2017.0
"['Adventure', 'Indie', 'RPG', 'Strategy']",2017.0
"['Action', 'Adventure', 'Indie', 'Simulation']",2016.0
['Simulation'],2017.0
['Indie'],2017.0
"['Audio Production', 'Utilities', 'Video Production']",2017.0
['Action'],2017.0
['Action'],2017.0
"['Indie', 'RPG', 'Strategy']",2017.0
['Action'],2017.0
['Action'],2017.0
['Action'],2017.0
['Action'],2017.0
['Action'],2017.0
['Action'],2017.0
['Action'],2017.0
['Action'],2017.0
['Action'],2017.0
['Action'],2017.0
['Action'],2017.0
['Action'],2017.0
['Action'],2017.0
['Action'],2017.0
['Action'],2017.0
['Action'],2017.0
['Action'],2017.0
['Action'],2017.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Early Access']",2017.0
"['Indie', 'Simulation', 'Strategy']",2017.0
['Action'],2017.0
"['Adventure', 'Casual', 'Indie', 'Strategy']",2017.0
"['Adventure', 'Indie']",2017.0
['Simulation'],2017.0
"['Free to Play', 'Massively Multiplayer', 'RPG']",2017.0
"['Free to Play', 'Massively Multiplayer', 'RPG']",2017.0
"['Free to Play', 'Massively Multiplayer', 'RPG']",2017.0
"['Free to Play', 'Massively Multiplayer', 'RPG']",2017.0
"['Free to Play', 'Massively Multiplayer', 'RPG']",2017.0
"['Free to Play', 'Massively Multiplayer', 'RPG']",2017.0
"['Free to Play', 'Massively Multiplayer', 'RPG']",2017.0
"['Adventure', 'Casual']",2017.0
"['Adventure', 'Casual', 'Indie', 'Early Access']",2017.0
['Indie'],2017.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Early Access']",2017.0
"['Casual', 'Indie']",2017.0
"['Casual', 'Indie']",2017.0
"['Indie', 'Simulation']",2017.0
"['Action', 'Free to Play', 'Indie', 'Early Access']",2017.0
"['Adventure', 'Free to Play', 'RPG', 'Strategy']",2017.0
"['Action', 'Indie']",2017.0
"['Adventure', 'Indie', 'Simulation']",2017.0
"['Design &amp; Illustration', 'Photo Editing']",2017.0
"['Adventure', 'Free to Play', 'Indie']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Adventure', 'Casual', 'Indie', 'RPG']",2017.0
"['Adventure', 'Indie']",2017.0
"['Casual', 'Indie']",2017.0
"['Casual', 'Indie']",2017.0
"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2017.0
['RPG'],2017.0
['RPG'],2017.0
['RPG'],2017.0
['RPG'],2017.0
['RPG'],2017.0
['Sports'],2017.0
['RPG'],2017.0
['RPG'],2017.0
"['Action', 'Casual', 'Indie']",2017.0
"['Free to Play', 'Sports']",2017.0
"['Adventure', 'Casual']",2017.0
"['Action', 'Casual', 'Indie']",2017.0
"['Action', 'Indie', 'Early Access']",2017.0
"['Adventure', 'Indie', 'Simulation', 'Early Access']",2017.0
"['Adventure', 'Casual', 'Simulation']",2017.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']",2017.0
"['Action', 'Adventure', 'Indie', 'RPG']",2017.0
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2006.0
"['Action', 'Adventure', 'Indie', 'Simulation']",2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Casual', 'Indie', 'Simulation', 'Early Access']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Indie', 'Strategy']",2017.0
"['Indie', 'Strategy']",2017.0
"['Indie', 'Strategy']",2017.0
"['Indie', 'Strategy']",2017.0
"['Indie', 'Strategy']",2017.0
"['Indie', 'Strategy']",2017.0
"['Indie', 'Strategy']",2017.0
"['Indie', 'Strategy']",2017.0
"['Indie', 'Strategy']",2017.0
"['Indie', 'Strategy']",2017.0
"['Indie', 'Strategy']",2017.0
"['Indie', 'Strategy']",2017.0
"['Indie', 'Strategy']",2017.0
"['Indie', 'Strategy']",2017.0
"['Indie', 'Strategy']",2017.0
"['Indie', 'Strategy']",2017.0
"['Indie', 'Strategy']",2017.0
"['Indie', 'Strategy']",2017.0
"['Action', 'Free to Play']",2017.0
"['Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",2017.0
"['Action', 'Indie']",2017.0
"['Action', 'Indie']",2017.0
['Simulation'],2017.0
"['Action', 'Indie', 'RPG', 'Early Access']",2017.0
"['Adventure', 'Casual']",2017.0
"['Adventure', 'Casual']",2017.0
"['Indie', 'Strategy']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Action', 'Sports']",2017.0
['RPG'],2017.0
"['Action', 'Casual', 'Indie']",2017.0
"['Action', 'Indie']",2017.0
"['Action', 'Simulation']",1996.0
"['Indie', 'Simulation']",2017.0
['Simulation'],2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
['Simulation'],2017.0
"['Action', 'Indie']",2017.0
"['Action', 'Indie', 'Strategy']",2017.0
"['Action', 'Indie']",2017.0
"['Action', 'Indie']",2017.0
"['Adventure', 'Free to Play']",2017.0
"['Casual', 'Indie']",2017.0
"['Action', 'Racing']",2007.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017.0
"['Action', 'RPG']",2017.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017.0
"['Action', 'Adventure']",2017.0
"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']",2017.0
"['Indie', 'RPG']",2017.0
['Racing'],1998.0
"['Adventure', 'RPG', 'Simulation', 'Strategy']",2017.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Action', 'Indie', 'Simulation']",2017.0
"['Action', 'Adventure', 'Indie', 'RPG']",2017.0
['Simulation'],2017.0
['Simulation'],2017.0
['Simulation'],2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
['Indie'],2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Casual', 'Indie']",2017.0
['Simulation'],2017.0
"['Adventure', 'Indie', 'RPG']",2017.0
"['Action', 'Casual', 'Indie', 'Sports']",2017.0
"['Action', 'Adventure', 'Casual', 'Indie']",2017.0
"['Adventure', 'Indie', 'Strategy']",2017.0
"['Adventure', 'Casual']",2017.0
"['Action', 'Casual', 'Indie']",2017.0
"['Action', 'Casual', 'Indie']",2017.0
"['Action', 'Casual', 'Indie']",2017.0
"['Action', 'Casual', 'Indie', 'Early Access']",2017.0
"['Action', 'Indie', 'Strategy']",2017.0
"['Action', 'Adventure', 'Casual']",2017.0
['Adventure'],2017.0
"['Action', 'Indie']",2017.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017.0
"['Design &amp; Illustration', 'Early Access']",2017.0
"['Indie', 'Massively Multiplayer', 'Racing', 'Simulation', 'Early Access']",2017.0
"['Adventure', 'Indie']",2017.0
"['Adventure', 'Indie']",2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Adventure', 'Indie']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
['Indie'],2016.0
"['Action', 'Indie', 'Massively Multiplayer']",2017.0
"['Action', 'Casual', 'Indie']",2017.0
"['Adventure', 'Indie']",2017.0
"['Indie', 'RPG', 'Strategy']",2017.0
"['Action', 'Adventure', 'Casual', 'Indie']",2017.0
"['Adventure', 'Casual']",2017.0
"['Casual', 'Indie']",2017.0
"['Indie', 'Sports']",2017.0
"['Action', 'Adventure', 'Casual', 'Indie']",2017.0
"['Action', 'Indie']",2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Adventure', 'Indie']",2017.0
['Action'],2017.0
"['Action', 'Adventure', 'Free to Play', 'Sports', 'Strategy']",2017.0
"['Action', 'Free to Play', 'Strategy']",2017.0
"['Action', 'Free to Play', 'Strategy']",2017.0
"['Action', 'Free to Play', 'Strategy']",2017.0
"['Casual', 'Strategy']",2017.0
"['Action', 'Free to Play', 'Strategy']",2017.0
"['Action', 'Indie']",2017.0
"['Action', 'Adventure', 'Casual', 'Indie']",2017.0
"['Action', 'Indie', 'Early Access']",2017.0
['Action'],2017.0
['Simulation'],2017.0
"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",2017.0
"['Action', 'Adventure', 'Indie', 'RPG']",2017.0
"['Adventure', 'Indie', 'Simulation']",2017.0
['Strategy'],2017.0
"['Action', 'Adventure', 'Indie', 'Early Access']",2017.0
['Indie'],2017.0
['Indie'],2017.0
"['Action', 'Adventure', 'Casual', 'Indie']",2017.0
"['Action', 'Indie']",2017.0
"['Indie', 'Simulation']",2017.0
"['Racing', 'Simulation']",2017.0
['Action'],2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2017.0
['Adventure'],2017.0
"['Adventure', 'Casual']",2017.0
"['Animation &amp; Modeling', 'Education', 'Utilities', 'Web Publishing']",2017.0
"['Casual', 'Indie', 'Strategy']",2017.0
['Action'],2017.0
"['Action', 'Casual', 'Indie', 'Simulation']",2017.0
"['Animation &amp; Modeling', 'Design &amp; Illustration']",2017.0
"['Adventure', 'Casual', 'Indie', 'RPG']",2017.0
"['Casual', 'Indie']",2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Adventure', 'Indie']",2017.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']",2017.0
['Action'],2017.0
['Simulation'],2017.0
['Simulation'],2017.0
['Audio Production'],2017.0
['Audio Production'],2017.0
['Simulation'],2017.0
['Simulation'],2017.0
['Simulation'],2017.0
['Simulation'],2017.0
"['Casual', 'Indie', 'RPG', 'Simulation']",2017.0
['Adventure'],2017.0
"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",2016.0
"['Design &amp; Illustration', 'Web Publishing']",2017.0
['Strategy'],1988.0
"['Design &amp; Illustration', 'Web Publishing']",2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",2017.0
['RPG'],2017.0
['Simulation'],2017.0
['Simulation'],2017.0
"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",2017.0
['Indie'],2017.0
"['Adventure', 'Casual']",2017.0
['Simulation'],2017.0
"['Action', 'Free to Play', 'Strategy']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Action', 'Casual', 'Indie']",2017.0
"['Action', 'Indie']",2017.0
"['Casual', 'RPG', 'Simulation', 'Early Access']",2017.0
['Adventure'],2001.0
"['Adventure', 'Casual', 'Indie', 'Early Access']",2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Adventure', 'Indie']",2017.0
['Strategy'],2017.0
['RPG'],2017.0
['RPG'],2017.0
['Adventure'],2017.0
"['Simulation', 'Strategy']",1998.0
"['Action', 'Simulation']",2001.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2017.0
"['Action', 'Adventure', 'Casual', 'Indie']",2017.0
"['Adventure', 'Indie']",2017.0
"['Casual', 'Indie']",2017.0
['Simulation'],2017.0
"['Design &amp; Illustration', 'Utilities']",2017.0
"['Action', 'Adventure', 'Indie', 'RPG']",2017.0
"['Free to Play', 'Massively Multiplayer', 'RPG']",2017.0
"['Action', 'Casual', 'Indie', 'Early Access']",2017.0
['Action'],2017.0
"['Action', 'Adventure', 'Indie', 'RPG']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2017.0
"['Action', 'Indie']",2017.0
"['Casual', 'Free to Play', 'Simulation']",2017.0
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']",2016.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017.0
"['Casual', 'Indie']",2017.0
['Indie'],2017.0
"['Action', 'Free to Play']",2017.0
"['Action', 'Indie']",2017.0
"['Action', 'Adventure', 'Strategy']",1998.0
['Action'],2017.0
"['Adventure', 'Casual']",2017.0
"['Action', 'Indie', 'RPG']",2017.0
"['Action', 'Indie']",2017.0
"['Design &amp; Illustration', 'Web Publishing']",2017.0
"['Design &amp; Illustration', 'Web Publishing']",2017.0
"['Design &amp; Illustration', 'Web Publishing']",2017.0
"['Design &amp; Illustration', 'Web Publishing']",2017.0
"['Design &amp; Illustration', 'Web Publishing']",2017.0
"['Action', 'Adventure', 'Casual', 'Indie']",2017.0
"['Free to Play', 'Massively Multiplayer', 'RPG']",2017.0
['Action'],2017.0
"['Action', 'Indie']",2017.0
"['Action', 'Indie']",2017.0
['Strategy'],2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Action', 'Indie']",2017.0
"['Action', 'Adventure', 'Casual', 'Indie']",2017.0
"['Casual', 'Indie']",2017.0
"['Action', 'Racing', 'Simulation', 'Sports']",2017.0
"['Casual', 'Indie', 'Strategy']",2017.0
['Strategy'],2017.0
"['Action', 'Racing', 'Simulation', 'Sports']",2017.0
"['Action', 'Adventure', 'Indie', 'RPG']",2017.0
"['Action', 'Indie', 'RPG', 'Early Access']",2017.0
['Simulation'],2017.0
"['Action', 'Indie', 'Strategy']",2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
['Adventure'],2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Action', 'Indie']",2017.0
['Strategy'],2017.0
"['Action', 'Indie', 'RPG']",2017.0
['Action'],2017.0
"['Free to Play', 'Massively Multiplayer', 'Simulation']",2012.0
['Simulation'],2017.0
"['Action', 'Adventure']",2017.0
"['Action', 'Indie', 'RPG']",2017.0
"['Action', 'Adventure', 'Indie', 'Strategy']",2017.0
"['Action', 'Indie']",2017.0
"['Adventure', 'Casual', 'Indie', 'RPG']",2017.0
"['Action', 'Indie']",2017.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",2017.0
"['Action', 'Strategy']",1998.0
"['Casual', 'Indie']",2017.0
"['Indie', 'Strategy', 'Early Access']",2017.0
"['Simulation', 'Strategy']",2017.0
"['Action', 'Casual', 'Indie']",2017.0
"['Adventure', 'Indie']",2017.0
"['Simulation', 'Strategy']",2017.0
"['Simulation', 'Strategy']",2017.0
"['Action', 'Adventure']",2017.0
['Simulation'],2017.0
"['Indie', 'Racing', 'Sports']",2017.0
['Simulation'],2017.0
['Racing'],2017.0
['Simulation'],2017.0
"['Adventure', 'Indie']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Action', 'Casual', 'Indie']",2017.0
"['Adventure', 'Indie']",2017.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2017.0
"['Free to Play', 'Indie', 'Simulation']",2017.0
"['Adventure', 'Casual', 'Indie']",2018.0
"['Adventure', 'Casual']",2017.0
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",2016.0
"['Casual', 'Indie', 'Simulation', 'Sports', 'Early Access']",2017.0
['Action'],2017.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017.0
"['Adventure', 'Casual', 'Indie', 'Simulation']",2017.0
"['Indie', 'Racing', 'Simulation', 'Sports']",2017.0
"['Action', 'Indie', 'Simulation', 'Sports', 'Early Access']",2017.0
"['Casual', 'Indie', 'Simulation']",2017.0
"['Indie', 'Strategy']",2017.0
"['Indie', 'Sports']",2017.0
"['Adventure', 'Casual']",2017.0
"['Adventure', 'Casual', 'Early Access']",2015.0
"['Action', 'Casual', 'Indie']",2017.0
"['Indie', 'Strategy']",2017.0
"['Adventure', 'Indie']",2017.0
"['Adventure', 'Indie']",2017.0
"['Simulation', 'Strategy']",2017.0
"['Simulation', 'Strategy']",1994.0
"['Simulation', 'Strategy']",2001.0
"['Action', 'Indie']",2017.0
"['Indie', 'Strategy', 'Early Access']",2017.0
['Racing'],2017.0
['Racing'],2017.0
['Racing'],2017.0
['Racing'],2017.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017.0
"['Action', 'Indie']",2017.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017.0
"['Racing', 'Simulation', 'Sports']",2017.0
['Action'],2017.0
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",2017.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017.0
['Simulation'],2017.0
"['Action', 'Indie']",2017.0
"['Simulation', 'Strategy']",2017.0
"['Casual', 'Indie']",2017.0
"['Adventure', 'Indie', 'RPG']",2017.0
"['Adventure', 'Casual']",2017.0
"['Adventure', 'Casual', 'Indie', 'Simulation']",2015.0
"['Action', 'Adventure', 'RPG', 'Simulation']",2017.0
"['RPG', 'Simulation', 'Strategy']",2017.0
"['Action', 'Racing', 'Simulation']",2016.0
"['Action', 'Indie', 'Racing']",2017.0
"['Casual', 'Indie']",2017.0
"['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG', 'Early Access']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Action', 'Indie']",2017.0
"['Action', 'Adventure', 'Casual', 'Indie']",2017.0
"['Adventure', 'Casual']",2017.0
"['Action', 'Adventure', 'Casual', 'Indie']",2017.0
"['Adventure', 'Casual']",2017.0
"['Adventure', 'Free to Play']",2016.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Adventure', 'Free to Play']",2017.0
"['Action', 'Adventure', 'Indie', 'Early Access']",2017.0
"['Action', 'Adventure', 'Indie', 'RPG']",2017.0
"['Indie', 'RPG']",2017.0
"['Indie', 'Simulation']",2017.0
['Strategy'],2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Adventure', 'Casual', 'Free to Play']",2017.0
"['Adventure', 'Indie', 'Strategy', 'Early Access']",2017.0
"['Indie', 'Simulation']",2017.0
"['Indie', 'Sports']",2017.0
"['Casual', 'Indie']",2017.0
"['Adventure', 'Casual']",2017.0
"['Indie', 'Simulation', 'Strategy']",2017.0
"['Action', 'Adventure', 'Indie', 'Simulation']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Action', 'Adventure']",2017.0
"['Adventure', 'Indie']",2017.0
"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Casual', 'Indie']",2017.0
"['Action', 'Casual', 'Indie']",2017.0
"['Adventure', 'Casual', 'Indie', 'RPG']",2017.0
"['Adventure', 'Indie']",2017.0
"['Adventure', 'Indie', 'RPG']",2017.0
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",2017.0
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Adventure', 'Indie']",2017.0
['Adventure'],2017.0
"['Action', 'Adventure', 'Indie', 'RPG']",2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Action', 'Indie', 'Sports', 'Early Access']",2017.0
"['Action', 'Adventure', 'Indie', 'Early Access']",2017.0
"['Action', 'Indie', 'Sports']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Indie', 'Simulation', 'Early Access']",2017.0
"['Free to Play', 'RPG', 'Simulation']",2017.0
"['Action', 'RPG', 'Simulation']",1989.0
['Utilities'],2017.0
"['Adventure', 'Casual']",2017.0
"['Action', 'Casual', 'Indie']",2017.0
"['Adventure', 'Indie', 'RPG']",2017.0
['Action'],2017.0
"['Free to Play', 'Massively Multiplayer', 'RPG']",2017.0
['Action'],2017.0
['Indie'],2017.0
"['Casual', 'Indie']",2017.0
"['Casual', 'Free to Play', 'RPG', 'Early Access']",2017.0
"['Strategy', 'Early Access']",2017.0
"['Indie', 'RPG', 'Strategy']",2017.0
"['Action', 'RPG']",2017.0
"['Indie', 'RPG']",2017.0
"['Action', 'Adventure', 'RPG']",1995.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Casual', 'Simulation', 'Strategy', 'Early Access']",2017.0
['Action'],2017.0
"['Action', 'Indie', 'RPG', 'Strategy']",2017.0
"['Action', 'Adventure', 'Casual', 'RPG']",2017.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2017.0
"['Action', 'Adventure']",2017.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",2017.0
['Sports'],2017.0
['Action'],2017.0
['Action'],2017.0
['Action'],2017.0
"['Action', 'Adventure']",2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Action', 'Casual', 'Indie', 'Simulation']",2017.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017.0
"['Action', 'Casual', 'Indie', 'Simulation', 'Sports']",2017.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2017.0
"['Indie', 'Simulation', 'Sports', 'Strategy']",2017.0
"['Indie', 'RPG', 'Strategy']",2017.0
"['Simulation', 'Sports', 'Strategy']",2017.0
"['Simulation', 'Sports', 'Strategy']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Action', 'Adventure', 'Casual']",2017.0
"['Casual', 'Simulation']",2017.0
['Simulation'],2017.0
['Simulation'],2017.0
"['Adventure', 'Indie']",2017.0
"['Casual', 'Free to Play', 'Sports']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Indie', 'Strategy']",2017.0
"['Action', 'Indie']",2017.0
"['Adventure', 'Casual']",2017.0
"['Adventure', 'Indie', 'RPG', 'Simulation']",2012.0
['Action'],2017.0
['Action'],2017.0
"['Action', 'Indie']",2017.0
"['Action', 'Indie']",2017.0
['Strategy'],2017.0
['Strategy'],2017.0
"['Action', 'Casual', 'Indie', 'Strategy', 'Early Access']",2017.0
['Strategy'],2017.0
"['Action', 'Indie', 'Racing']",2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",2017.0
"['Simulation', 'Strategy']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2017.0
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2017.0
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",2017.0
"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",2017.0
['Video Production'],2017.0
"['Casual', 'Indie', 'Strategy']",2017.0
"['Indie', 'Simulation', 'Strategy']",2017.0
"['Casual', 'Indie']",2017.0
['Indie'],2017.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",2017.0
['Indie'],2017.0
"['Adventure', 'Indie']",2017.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2017.0
"['Adventure', 'Indie']",2017.0
"['Adventure', 'RPG', 'Strategy']",2017.0
['Design &amp; Illustration'],2017.0
"['Action', 'Indie']",2017.0
"['Casual', 'Indie', 'Simulation']",2017.0
['Casual'],2017.0
['Utilities'],2009.0
"['Action', 'Indie', 'Sports']",2017.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2017.0
"['Action', 'Adventure', 'Casual', 'RPG']",2017.0
"['Indie', 'RPG']",2017.0
"['Action', 'Adventure', 'Indie', 'RPG']",2017.0
"['Action', 'Indie']",2017.0
"['Indie', 'RPG']",2017.0
"['Casual', 'Indie']",2017.0
"['Action', 'Casual', 'Indie']",2017.0
"['Adventure', 'Indie', 'RPG']",2014.0
"['Casual', 'Indie', 'Strategy']",2017.0
"['Adventure', 'Indie', 'RPG']",2013.0
"['Adventure', 'Indie']",2017.0
"['Adventure', 'Indie', 'RPG']",2017.0
"['Casual', 'Indie']",2017.0
"['Action', 'Indie']",2016.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",2017.0
"['Action', 'RPG']",2017.0
"['Casual', 'Indie']",2017.0
"['Adventure', 'RPG', 'Strategy']",2017.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2017.0
['Indie'],2017.0
"['Action', 'Indie', 'Simulation', 'Strategy', 'Early Access']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
['Indie'],2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Action', 'Casual', 'Indie']",2017.0
"['Indie', 'RPG', 'Strategy', 'Early Access']",2017.0
"['Casual', 'Simulation']",2017.0
"['Indie', 'RPG']",2017.0
"['Action', 'Indie']",2017.0
"['Adventure', 'Indie']",2017.0
['Simulation'],2017.0
['Simulation'],2017.0
"['Action', 'Indie', 'Early Access']",2017.0
"['Action', 'Indie']",2017.0
"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",2017.0
"['Adventure', 'Free to Play']",2018.0
"['Adventure', 'Casual', 'Indie', 'RPG']",2017.0
"['Adventure', 'Casual']",2017.0
"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Action', 'Casual']",2017.0
"['Indie', 'Early Access']",2017.0
"['Adventure', 'Indie']",2016.0
"['Casual', 'Indie']",2017.0
"['Action', 'Adventure', 'Casual', 'Indie']",2017.0
"['Action', 'Adventure', 'Indie']",2017.0
"['Adventure', 'Indie']",2017.0
['Adventure'],2017.0
['Action'],2017.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",2017.0
"['Indie', 'Strategy']",2017.0
"['Adventure', 'Free to Play', 'RPG', 'Strategy']",2017.0
"['Action', 'Indie', 'Racing']",2017.0
['Strategy'],2017.0
['Strategy'],2017.0
"['Casual', 'Indie']",2017.0
"['Adventure', 'Casual', 'Indie']",2017.0
"['Casual', 'Indie']",2014.0
"['Action', 'Adventure', 'RPG']",2017.0
"['Action', 'Adventure']",2017.0
"['Action', 'Simulation', 'Strategy']",2017.0
"['Adventure', 'Indie']",2017.0
"['Casual', 'Indie', 'Racing', 'Simulation']",2017.0
"['Indie', 'Simulation', 'Strategy', 'Early Access']",2017.0
"['Adventure', 'Casual']",2017.0
"['Action', 'Casual', 'Indie']",2017.0
"['Indie', 'Simulation']",2017.0
